Período;ARS;Nº Consultas nos CSP;Nº Consultas CSP (Não Programadas);Nº Consultas CSP (Programadas);Nº Consultas Med CSP (Não Programadas e >= 65)
2019-05-26;ARS Alentejo;709.0;664.0;45.0;179.0
2019-05-27;ARS Centro;27686.0;15218.0;12468.0;6370.0
2019-05-27;ARS Algarve;5702.0;2615.0;3087.0;1045.0
2019-05-28;ARS Norte;59698.0;29283.0;30415.0;11117.0
2019-05-28;ARS Centro;26263.0;13955.0;12308.0;6026.0
2019-05-28;ARS Algarve;5311.0;2436.0;2875.0;986.0
2019-06-02;ARS Algarve;271.0;236.0;35.0;34.0
2019-06-03;ARS Alentejo;8436.0;4658.0;3778.0;2031.0
2019-06-03;ARS Algarve;5599.0;2612.0;2987.0;1054.0
2019-06-05;ARS Alentejo;7932.0;4244.0;3688.0;1961.0
2019-06-06;ARS Alentejo;7613.0;3921.0;3692.0;1774.0
2019-06-07;ARS Norte;42658.0;22260.0;20398.0;8512.0
2019-06-07;ARS Alentejo;5886.0;3119.0;2767.0;1421.0
2019-06-08;ARS Norte;2571.0;2435.0;136.0;526.0
2019-06-08;ARS Centro;2000.0;1895.0;105.0;597.0
2019-06-08;ARS Alentejo;773.0;731.0;42.0;217.0
2019-06-09;ARS Norte;2089.0;2089.0;0.0;397.0
2019-06-10;ARS Alentejo;739.0;665.0;74.0;170.0
2019-06-12;ARS Alentejo;8356.0;4594.0;3762.0;2256.0
2019-06-13;ARS Centro;22296.0;11905.0;10391.0;5248.0
2019-06-13;ARS Lisboa e Vale do Tejo;27287.0;11348.0;15939.0;4427.0
2019-06-13;ARS Alentejo;7001.0;3779.0;3222.0;1721.0
2019-06-14;ARS Norte;41978.0;22273.0;19705.0;8630.0
2019-06-14;ARS Centro;17565.0;10063.0;7502.0;4452.0
2019-06-14;ARS Alentejo;6071.0;3308.0;2763.0;1544.0
2019-06-14;ARS Algarve;4198.0;2082.0;2116.0;827.0
2019-06-15;ARS Alentejo;773.0;689.0;84.0;219.0
2019-06-17;ARS Lisboa e Vale do Tejo;39377.0;17099.0;22278.0;7197.0
2019-06-18;ARS Centro;24020.0;13253.0;10767.0;6087.0
2019-06-19;ARS Algarve;4489.0;2177.0;2312.0;919.0
2019-06-21;ARS Centro;15796.0;9759.0;6037.0;4214.0
2019-06-22;ARS Alentejo;742.0;669.0;73.0;182.0
2019-06-23;ARS Centro;1656.0;1656.0;0.0;452.0
2019-06-23;ARS Lisboa e Vale do Tejo;1238.0;1238.0;0.0;275.0
2019-06-25;ARS Norte;58705.0;31469.0;27236.0;12676.0
2019-06-25;ARS Centro;24404.0;13486.0;10918.0;6094.0
2019-06-25;ARS Lisboa e Vale do Tejo;36977.0;15862.0;21115.0;6608.0
2019-06-26;ARS Norte;52914.0;27547.0;25367.0;11004.0
2019-06-26;ARS Alentejo;7396.0;4029.0;3367.0;1893.0
2019-06-28;ARS Algarve;2428.0;1168.0;1260.0;467.0
2019-06-30;ARS Lisboa e Vale do Tejo;1189.0;1189.0;0.0;255.0
2019-06-30;ARS Alentejo;689.0;634.0;55.0;191.0
2019-07-01;ARS Norte;62566.0;33943.0;28623.0;13301.0
2019-07-02;ARS Norte;36830.0;18968.0;17862.0;7420.0
2019-07-03;ARS Algarve;2949.0;1477.0;1472.0;607.0
2019-07-04;ARS Alentejo;7363.0;4068.0;3295.0;1925.0
2019-07-05;ARS Centro;18018.0;10449.0;7569.0;4581.0
2019-07-05;ARS Lisboa e Vale do Tejo;29429.0;12334.0;17095.0;5011.0
2019-07-06;ARS Centro;1987.0;1869.0;118.0;535.0
2019-07-06;ARS Algarve;342.0;304.0;38.0;77.0
2019-07-07;ARS Centro;1676.0;1676.0;0.0;483.0
2019-07-08;ARS Centro;25589.0;14844.0;10745.0;6619.0
2019-07-09;ARS Norte;55782.0;28407.0;27375.0;11282.0
2019-07-09;ARS Lisboa e Vale do Tejo;36256.0;15001.0;21255.0;6184.0
2019-07-09;ARS Alentejo;7880.0;4274.0;3606.0;2001.0
2019-07-13;ARS Centro;2080.0;1943.0;137.0;563.0
2019-07-13;ARS Alentejo;720.0;634.0;86.0;198.0
2019-07-14;ARS Centro;1629.0;1629.0;0.0;420.0
2019-07-14;ARS Lisboa e Vale do Tejo;1230.0;1230.0;0.0;279.0
2019-07-17;ARS Centro;22322.0;12041.0;10281.0;5331.0
2019-07-18;ARS Centro;21864.0;11590.0;10274.0;5196.0
2019-07-18;ARS Algarve;4352.0;2079.0;2273.0;840.0
2019-07-20;ARS Lisboa e Vale do Tejo;1732.0;1702.0;30.0;401.0
2019-07-21;ARS Algarve;274.0;212.0;62.0;43.0
2019-07-23;ARS Norte;52438.0;27102.0;25336.0;10642.0
2019-07-23;ARS Centro;22023.0;12064.0;9959.0;5359.0
2019-07-25;ARS Norte;45937.0;22685.0;23252.0;8792.0
2019-07-25;ARS Centro;19340.0;10304.0;9036.0;4444.0
2019-07-25;ARS Algarve;4176.0;1897.0;2279.0;737.0
2019-07-26;ARS Norte;39017.0;20670.0;18347.0;7960.0
2019-07-26;ARS Alentejo;5232.0;2943.0;2289.0;1314.0
2019-07-28;ARS Norte;1973.0;1973.0;0.0;390.0
2019-07-29;ARS Norte;55169.0;29995.0;25174.0;11740.0
2019-07-29;ARS Centro;23311.0;13266.0;10045.0;5788.0
2019-07-30;ARS Lisboa e Vale do Tejo;33865.0;14024.0;19841.0;5577.0
2019-07-30;ARS Alentejo;6896.0;3637.0;3259.0;1697.0
2019-07-30;ARS Algarve;4627.0;2265.0;2362.0;933.0
2019-07-31;ARS Lisboa e Vale do Tejo;31552.0;12740.0;18812.0;5135.0
2019-08-01;ARS Norte;45588.0;23345.0;22243.0;8907.0
2019-08-02;ARS Norte;38084.0;20265.0;17819.0;7582.0
2019-08-02;ARS Alentejo;5107.0;2694.0;2413.0;1235.0
2019-08-03;ARS Lisboa e Vale do Tejo;1745.0;1712.0;33.0;388.0
2019-08-04;ARS Lisboa e Vale do Tejo;1090.0;1090.0;0.0;242.0
2019-08-06;ARS Norte;49891.0;26008.0;23883.0;10319.0
2019-08-06;ARS Lisboa e Vale do Tejo;31949.0;13444.0;18505.0;5384.0
2019-08-06;ARS Algarve;4761.0;2277.0;2484.0;925.0
2019-08-08;ARS Alentejo;6324.0;3490.0;2834.0;1647.0
2019-08-09;ARS Alentejo;5596.0;3057.0;2539.0;1496.0
2019-08-09;ARS Algarve;3759.0;1786.0;1973.0;696.0
2019-08-13;ARS Centro;20388.0;11221.0;9167.0;5019.0
2019-08-16;ARS Centro;14283.0;9187.0;5096.0;3726.0
2019-08-16;ARS Algarve;3287.0;1682.0;1605.0;643.0
2019-08-18;ARS Norte;2043.0;2043.0;0.0;374.0
2019-08-19;ARS Centro;22330.0;13061.0;9269.0;5690.0
2019-08-19;ARS Lisboa e Vale do Tejo;33261.0;15477.0;17784.0;6393.0
2019-08-21;ARS Norte;44122.0;23275.0;20847.0;9238.0
2019-08-29;ARS Algarve;4286.0;1979.0;2307.0;780.0
2019-08-31;ARS Centro;2033.0;1888.0;145.0;565.0
2019-09-01;ARS Algarve;279.0;199.0;80.0;34.0
2019-09-02;ARS Algarve;4810.0;2376.0;2434.0;947.0
2019-09-03;ARS Centro;21123.0;11618.0;9505.0;5139.0
2019-09-03;ARS Alentejo;6961.0;3769.0;3192.0;1721.0
2019-09-04;ARS Alentejo;6355.0;3504.0;2851.0;1631.0
2019-09-04;ARS Algarve;4142.0;2016.0;2126.0;857.0
2019-09-06;ARS Centro;15465.0;8925.0;6540.0;3837.0
2019-09-07;ARS Norte;2347.0;2221.0;126.0;512.0
2019-09-08;ARS Centro;1639.0;1639.0;0.0;482.0
2019-09-09;ARS Lisboa e Vale do Tejo;35180.0;15320.0;19860.0;6028.0
2019-09-09;ARS Algarve;5098.0;2533.0;2565.0;993.0
2019-09-13;ARS Lisboa e Vale do Tejo;26073.0;10846.0;15227.0;4203.0
2019-09-13;ARS Alentejo;5262.0;2864.0;2398.0;1266.0
2019-09-14;ARS Alentejo;840.0;772.0;68.0;246.0
2019-09-17;ARS Norte;56603.0;28636.0;27967.0;11155.0
2019-09-18;ARS Centro;22457.0;12138.0;10319.0;5417.0
2019-09-21;ARS Centro;1759.0;1688.0;71.0;473.0
2019-09-24;ARS Norte;56711.0;28178.0;28533.0;10623.0
2019-09-24;ARS Algarve;4671.0;2121.0;2550.0;867.0
2019-09-25;ARS Algarve;4717.0;2221.0;2496.0;888.0
2019-09-26;ARS Norte;50475.0;24489.0;25986.0;9094.0
2019-09-27;ARS Lisboa e Vale do Tejo;26302.0;11228.0;15074.0;4174.0
2019-09-27;ARS Alentejo;5611.0;3040.0;2571.0;1306.0
2019-09-27;ARS Algarve;3607.0;1668.0;1939.0;652.0
2019-09-30;ARS Lisboa e Vale do Tejo;40973.0;17428.0;23545.0;6584.0
2019-09-30;ARS Algarve;5711.0;2676.0;3035.0;1075.0
2019-10-01;ARS Centro;25119.0;13439.0;11680.0;5709.0
2019-10-01;ARS Algarve;4995.0;2308.0;2687.0;896.0
2019-10-03;ARS Lisboa e Vale do Tejo;34902.0;13850.0;21052.0;5323.0
2019-10-03;ARS Alentejo;7482.0;3888.0;3594.0;1713.0
2019-10-05;ARS Lisboa e Vale do Tejo;1577.0;1577.0;0.0;334.0
2019-10-06;ARS Centro;1821.0;1821.0;0.0;470.0
2019-10-06;ARS Lisboa e Vale do Tejo;1542.0;1540.0;2.0;307.0
2019-10-06;ARS Algarve;290.0;257.0;33.0;45.0
2019-10-08;ARS Lisboa e Vale do Tejo;38212.0;15427.0;22785.0;5861.0
2019-10-09;ARS Lisboa e Vale do Tejo;37056.0;14935.0;22121.0;5719.0
2019-10-11;ARS Alentejo;5877.0;3054.0;2823.0;1292.0
2019-10-13;ARS Alentejo;681.0;600.0;81.0;169.0
2019-10-14;ARS Norte;65298.0;34351.0;30947.0;12249.0
2019-10-14;ARS Alentejo;8221.0;4524.0;3697.0;1956.0
2019-10-15;ARS Lisboa e Vale do Tejo;39600.0;16198.0;23402.0;6199.0
2019-10-15;ARS Alentejo;8406.0;4375.0;4031.0;2040.0
2019-10-16;ARS Centro;23956.0;12456.0;11500.0;5145.0
2019-10-17;ARS Lisboa e Vale do Tejo;35773.0;13993.0;21780.0;5357.0
2019-10-20;ARS Alentejo;678.0;636.0;42.0;166.0
2019-10-22;ARS Centro;25044.0;13081.0;11963.0;5418.0
2019-10-22;ARS Lisboa e Vale do Tejo;38518.0;15450.0;23068.0;5954.0
2019-10-24;ARS Centro;23979.0;12501.0;11478.0;5342.0
2019-10-24;ARS Lisboa e Vale do Tejo;34179.0;13479.0;20700.0;5076.0
2019-10-25;ARS Lisboa e Vale do Tejo;29803.0;12323.0;17480.0;4655.0
2019-10-26;ARS Alentejo;757.0;703.0;54.0;211.0
2019-10-30;ARS Lisboa e Vale do Tejo;34629.0;13209.0;21420.0;4818.0
2019-10-31;ARS Centro;18974.0;9930.0;9044.0;3969.0
2019-10-31;ARS Lisboa e Vale do Tejo;29900.0;11501.0;18399.0;4192.0
2019-10-31;ARS Alentejo;6228.0;3160.0;3068.0;1384.0
2019-11-02;ARS Lisboa e Vale do Tejo;1991.0;1971.0;20.0;446.0
2019-11-02;ARS Alentejo;874.0;827.0;47.0;275.0
2019-11-08;ARS Lisboa e Vale do Tejo;31359.0;13016.0;18343.0;4906.0
2019-11-08;ARS Alentejo;6298.0;3237.0;3061.0;1461.0
2019-11-09;ARS Alentejo;759.0;671.0;88.0;195.0
2019-11-10;ARS Algarve;305.0;274.0;31.0;47.0
2019-11-11;ARS Algarve;5840.0;2687.0;3153.0;1127.0
2019-11-12;ARS Lisboa e Vale do Tejo;41012.0;16126.0;24886.0;6238.0
2019-11-12;ARS Algarve;5389.0;2454.0;2935.0;1023.0
2019-11-13;ARS Alentejo;7926.0;4102.0;3824.0;1856.0
2019-11-14;ARS Lisboa e Vale do Tejo;36327.0;13922.0;22405.0;5310.0
2019-11-16;ARS Alentejo;791.0;730.0;61.0;237.0
2019-11-17;ARS Lisboa e Vale do Tejo;1432.0;1432.0;0.0;265.0
2019-11-17;ARS Alentejo;655.0;603.0;52.0;136.0
2019-11-17;ARS Algarve;298.0;227.0;71.0;38.0
2019-11-19;ARS Norte;58816.0;29061.0;29755.0;10812.0
2019-11-19;ARS Centro;26046.0;13687.0;12359.0;5718.0
2019-11-19;ARS Lisboa e Vale do Tejo;38021.0;14794.0;23227.0;5669.0
2019-11-19;ARS Alentejo;8214.0;4060.0;4154.0;1758.0
2019-11-19;ARS Algarve;5289.0;2331.0;2958.0;927.0
2019-11-20;ARS Norte;55154.0;26967.0;28187.0;9843.0
2019-11-21;ARS Centro;23291.0;12037.0;11254.0;5006.0
2019-11-21;ARS Lisboa e Vale do Tejo;36321.0;13940.0;22381.0;5213.0
2019-11-21;ARS Alentejo;7109.0;3577.0;3532.0;1527.0
2019-11-22;ARS Centro;17929.0;9948.0;7981.0;3944.0
2019-11-23;ARS Alentejo;814.0;725.0;89.0;184.0
2019-11-23;ARS Algarve;343.0;270.0;73.0;72.0
2019-11-26;ARS Lisboa e Vale do Tejo;38646.0;14935.0;23711.0;5253.0
2019-11-27;ARS Norte;55663.0;27423.0;28240.0;9832.0
2019-11-27;ARS Algarve;5030.0;2224.0;2806.0;866.0
2019-11-28;ARS Norte;53124.0;25163.0;27961.0;8966.0
2019-11-29;ARS Alentejo;5996.0;3106.0;2890.0;1379.0
2019-11-30;ARS Lisboa e Vale do Tejo;2188.0;2157.0;31.0;474.0
2019-12-01;ARS Norte;2697.0;2694.0;3.0;371.0
2019-12-01;ARS Lisboa e Vale do Tejo;1390.0;1390.0;0.0;251.0
2019-12-01;ARS Alentejo;678.0;617.0;61.0;146.0
2019-12-03;ARS Norte;54256.0;27669.0;26587.0;9873.0
2019-12-06;ARS Norte;42303.0;22528.0;19775.0;7852.0
2019-12-07;ARS Centro;2265.0;2149.0;116.0;538.0
2019-12-11;ARS Norte;54339.0;28152.0;26187.0;10676.0
2019-12-11;ARS Centro;23652.0;12661.0;10991.0;5257.0
2019-12-12;ARS Lisboa e Vale do Tejo;37346.0;14925.0;22421.0;5538.0
2019-12-13;ARS Norte;43789.0;22657.0;21132.0;8024.0
2019-12-13;ARS Alentejo;6240.0;3210.0;3030.0;1495.0
2019-12-14;ARS Norte;3190.0;3077.0;113.0;551.0
2019-12-14;ARS Centro;2385.0;2258.0;127.0;573.0
2019-12-14;ARS Algarve;410.0;353.0;57.0;91.0
2019-12-15;ARS Centro;1950.0;1950.0;0.0;467.0
2019-12-15;ARS Lisboa e Vale do Tejo;1671.0;1671.0;0.0;320.0
2019-12-16;ARS Centro;26201.0;14159.0;12042.0;5579.0
2019-12-17;ARS Centro;24582.0;13232.0;11350.0;5783.0
2019-12-17;ARS Algarve;4726.0;2074.0;2652.0;836.0
2019-12-20;ARS Lisboa e Vale do Tejo;19484.0;7394.0;12090.0;2575.0
2019-12-22;ARS Centro;2156.0;2156.0;0.0;514.0
2019-12-23;ARS Alentejo;5554.0;3425.0;2129.0;1402.0
2019-12-24;ARS Alentejo;855.0;792.0;63.0;220.0
2019-12-25;ARS Norte;1957.0;1957.0;0.0;277.0
2019-12-25;ARS Lisboa e Vale do Tejo;869.0;869.0;0.0;153.0
2019-12-25;ARS Alentejo;589.0;559.0;30.0;114.0
2019-12-25;ARS Algarve;119.0;101.0;18.0;18.0
2019-12-26;ARS Norte;42278.0;25744.0;16534.0;8866.0
2019-12-28;ARS Norte;3397.0;3293.0;104.0;666.0
2019-12-28;ARS Lisboa e Vale do Tejo;2830.0;2784.0;46.0;574.0
2019-12-28;ARS Alentejo;975.0;895.0;80.0;258.0
2019-12-28;ARS Algarve;420.0;320.0;100.0;81.0
2019-12-29;ARS Algarve;374.0;312.0;62.0;61.0
2019-12-30;ARS Centro;20132.0;12749.0;7383.0;5107.0
2019-12-30;ARS Algarve;3993.0;2159.0;1834.0;893.0
2019-12-31;ARS Lisboa e Vale do Tejo;1348.0;1257.0;91.0;272.0
2020-01-01;ARS Alentejo;548.0;502.0;46.0;161.0
2020-01-02;ARS Lisboa e Vale do Tejo;36288.0;17681.0;18607.0;6740.0
2020-01-02;ARS Algarve;3819.0;2112.0;1707.0;867.0
2020-01-07;ARS Alentejo;9057.0;5106.0;3951.0;2469.0
2020-01-08;ARS Norte;57872.0;30742.0;27130.0;11607.0
2020-01-10;ARS Norte;48352.0;25860.0;22492.0;9531.0
2020-01-10;ARS Centro;20269.0;11724.0;8545.0;4985.0
2020-01-10;ARS Alentejo;6868.0;3987.0;2881.0;1831.0
2020-01-11;ARS Norte;3095.0;2972.0;123.0;625.0
2020-01-11;ARS Alentejo;832.0;768.0;64.0;241.0
2020-01-12;ARS Norte;2752.0;2749.0;3.0;490.0
2020-01-14;ARS Algarve;5035.0;2320.0;2715.0;943.0
2020-01-16;ARS Norte;49970.0;25386.0;24584.0;8975.0
2020-01-16;ARS Centro;22167.0;11868.0;10299.0;4889.0
2020-01-16;ARS Alentejo;7299.0;3899.0;3400.0;1689.0
2020-01-17;ARS Algarve;3786.0;1870.0;1916.0;768.0
2020-01-18;ARS Centro;2523.0;2411.0;112.0;715.0
2020-01-21;ARS Lisboa e Vale do Tejo;41659.0;16993.0;24666.0;6300.0
2020-01-22;ARS Centro;23955.0;12618.0;11337.0;5123.0
2020-01-23;ARS Lisboa e Vale do Tejo;38583.0;15191.0;23392.0;5595.0
2020-01-26;ARS Alentejo;933.0;861.0;72.0;232.0
2020-01-27;ARS Centro;27236.0;14967.0;12269.0;5958.0
2020-01-27;ARS Lisboa e Vale do Tejo;44443.0;18791.0;25652.0;6473.0
2020-01-28;ARS Lisboa e Vale do Tejo;41040.0;16666.0;24374.0;5933.0
2020-01-29;ARS Norte;54737.0;27086.0;27651.0;9574.0
2020-01-30;ARS Norte;53444.0;26071.0;27373.0;9277.0
2020-01-30;ARS Lisboa e Vale do Tejo;38551.0;15407.0;23144.0;5454.0
2020-02-02;ARS Centro;2155.0;2155.0;0.0;568.0
2020-02-02;ARS Algarve;344.0;318.0;26.0;50.0
2020-02-03;ARS Alentejo;8994.0;5077.0;3917.0;2148.0
2020-02-06;ARS Algarve;5044.0;2423.0;2621.0;889.0
2020-02-07;ARS Lisboa e Vale do Tejo;31801.0;13482.0;18319.0;4758.0
2020-02-10;ARS Norte;65860.0;34873.0;30987.0;12846.0
2020-02-10;ARS Alentejo;8966.0;4894.0;4072.0;2092.0
2020-02-11;ARS Centro;26453.0;13886.0;12567.0;5876.0
2020-02-12;ARS Centro;23990.0;12577.0;11413.0;5236.0
2020-02-12;ARS Algarve;5378.0;2420.0;2958.0;935.0
2020-02-13;ARS Alentejo;7118.0;3642.0;3476.0;1645.0
2020-02-15;ARS Algarve;438.0;343.0;95.0;78.0
2020-02-20;ARS Norte;53219.0;25544.0;27675.0;9404.0
2020-02-20;ARS Centro;23418.0;11884.0;11534.0;5028.0
2020-02-20;ARS Algarve;5269.0;2249.0;3020.0;925.0
2020-02-21;ARS Centro;17509.0;9510.0;7999.0;3923.0
2020-02-21;ARS Lisboa e Vale do Tejo;31210.0;12420.0;18790.0;4555.0
2020-02-22;ARS Lisboa e Vale do Tejo;2463.0;2422.0;41.0;556.0
2020-02-23;ARS Centro;1803.0;1786.0;17.0;494.0
2020-02-25;ARS Norte;2559.0;2513.0;46.0;486.0
2020-02-25;ARS Algarve;307.0;272.0;35.0;64.0
2020-02-26;ARS Norte;58678.0;31095.0;27583.0;12045.0
2020-02-27;ARS Algarve;5193.0;2451.0;2742.0;1040.0
2020-02-28;ARS Norte;45970.0;24455.0;21515.0;8667.0
2020-02-29;ARS Norte;3043.0;2942.0;101.0;613.0
2020-02-29;ARS Algarve;395.0;312.0;83.0;82.0
2020-03-01;ARS Centro;1911.0;1896.0;15.0;483.0
2020-03-02;ARS Algarve;5695.0;2817.0;2878.0;1101.0
2020-03-03;ARS Norte;58811.0;29395.0;29416.0;10677.0
2020-03-03;ARS Alentejo;8855.0;4780.0;4075.0;2184.0
2020-03-04;ARS Lisboa e Vale do Tejo;39600.0;15659.0;23941.0;5868.0
2020-03-06;ARS Norte;43652.0;22770.0;20882.0;8042.0
2020-03-07;ARS Alentejo;849.0;768.0;81.0;224.0
2020-03-08;ARS Centro;1661.0;1661.0;0.0;437.0
2020-03-08;ARS Alentejo;650.0;595.0;55.0;133.0
2020-03-09;ARS Lisboa e Vale do Tejo;43287.0;18601.0;24686.0;7058.0
2020-03-10;ARS Centro;25023.0;13368.0;11655.0;5709.0
2020-03-10;ARS Algarve;5485.0;2635.0;2850.0;1089.0
2020-03-12;ARS Norte;50871.0;27623.0;23248.0;10149.0
2020-03-12;ARS Lisboa e Vale do Tejo;36400.0;15580.0;20820.0;5891.0
2020-03-13;ARS Alentejo;6369.0;3621.0;2748.0;1611.0
2020-03-14;ARS Lisboa e Vale do Tejo;1560.0;1530.0;30.0;251.0
2020-03-15;ARS Lisboa e Vale do Tejo;986.0;986.0;0.0;160.0
2020-03-16;ARS Norte;54068.0;38244.0;15824.0;14024.0
2020-03-18;ARS Centro;17780.0;12785.0;4995.0;5777.0
2020-03-19;ARS Alentejo;5580.0;4084.0;1496.0;1967.0
2020-03-20;ARS Algarve;2715.0;1686.0;1029.0;693.0
2020-03-21;ARS Lisboa e Vale do Tejo;1051.0;1039.0;12.0;232.0
2020-03-21;ARS Alentejo;532.0;498.0;34.0;172.0
2020-03-22;ARS Norte;1222.0;1222.0;0.0;231.0
2020-03-22;ARS Alentejo;440.0;414.0;26.0;122.0
2020-03-23;ARS Centro;19855.0;14673.0;5182.0;6267.0
2020-03-28;ARS Centro;827.0;804.0;23.0;226.0
2020-03-29;ARS Norte;1478.0;1455.0;23.0;259.0
2020-03-29;ARS Lisboa e Vale do Tejo;661.0;661.0;0.0;104.0
2020-03-29;ARS Algarve;153.0;128.0;25.0;25.0
2020-03-30;ARS Alentejo;5753.0;4460.0;1293.0;2005.0
2020-03-31;ARS Lisboa e Vale do Tejo;27083.0;16235.0;10848.0;6543.0
2020-03-31;ARS Algarve;3188.0;2168.0;1020.0;901.0
2020-04-03;ARS Alentejo;4331.0;3181.0;1150.0;1432.0
2020-04-04;ARS Lisboa e Vale do Tejo;1406.0;1386.0;20.0;253.0
2020-04-05;ARS Norte;2899.0;2606.0;293.0;442.0
2020-04-05;ARS Centro;589.0;585.0;4.0;170.0
2020-04-06;ARS Algarve;3819.0;2667.0;1152.0;1041.0
2020-04-07;ARS Lisboa e Vale do Tejo;29049.0;17518.0;11531.0;7089.0
2020-04-08;ARS Alentejo;5812.0;4222.0;1590.0;2068.0
2020-04-10;ARS Alentejo;884.0;735.0;149.0;324.0
2020-04-11;ARS Centro;1162.0;1058.0;104.0;313.0
2020-04-13;ARS Lisboa e Vale do Tejo;11217.0;7915.0;3302.0;2685.0
2020-04-14;ARS Alentejo;6418.0;4753.0;1665.0;2312.0
2020-04-16;ARS Lisboa e Vale do Tejo;27882.0;17038.0;10844.0;7294.0
2020-04-16;ARS Alentejo;5275.0;3997.0;1278.0;1959.0
2020-04-17;ARS Centro;15423.0;11945.0;3478.0;5497.0
2020-04-17;ARS Lisboa e Vale do Tejo;25610.0;15786.0;9824.0;6537.0
2020-04-17;ARS Alentejo;4578.0;3338.0;1240.0;1609.0
2020-04-19;ARS Centro;708.0;699.0;9.0;188.0
2020-04-22;ARS Norte;41546.0;32835.0;8711.0;12745.0
2020-04-23;ARS Lisboa e Vale do Tejo;25324.0;15070.0;10254.0;6506.0
2020-04-24;ARS Lisboa e Vale do Tejo;22951.0;13912.0;9039.0;5697.0
2020-04-25;ARS Norte;3653.0;3458.0;195.0;729.0
2020-04-25;ARS Algarve;387.0;278.0;109.0;49.0
2020-04-28;ARS Centro;17742.0;13178.0;4564.0;6281.0
2020-04-30;ARS Norte;39114.0;30167.0;8947.0;11301.0
2020-04-30;ARS Lisboa e Vale do Tejo;25948.0;15275.0;10673.0;6367.0
2020-05-01;ARS Alentejo;535.0;486.0;49.0;194.0
2020-05-02;ARS Lisboa e Vale do Tejo;1704.0;1571.0;133.0;328.0
2020-05-02;ARS Algarve;328.0;305.0;23.0;67.0
2020-05-04;ARS Centro;22234.0;16501.0;5733.0;7396.0
2020-05-05;ARS Norte;48182.0;37129.0;11053.0;15125.0
2020-05-06;ARS Lisboa e Vale do Tejo;29124.0;17309.0;11815.0;7891.0
2020-05-06;ARS Alentejo;6004.0;4269.0;1735.0;2142.0
2020-05-07;ARS Norte;41689.0;31387.0;10302.0;12722.0
2020-05-07;ARS Lisboa e Vale do Tejo;28558.0;16886.0;11672.0;7352.0
2020-05-07;ARS Algarve;3640.0;2328.0;1312.0;979.0
2020-05-08;ARS Norte;37688.0;28832.0;8856.0;11418.0
2020-05-08;ARS Centro;15990.0;11769.0;4221.0;5562.0
2020-05-08;ARS Lisboa e Vale do Tejo;26983.0;16206.0;10777.0;6657.0
2020-05-08;ARS Alentejo;4758.0;3437.0;1321.0;1589.0
2020-05-09;ARS Alentejo;646.0;570.0;76.0;240.0
2020-05-10;ARS Norte;2447.0;2402.0;45.0;482.0
2020-05-10;ARS Centro;798.0;778.0;20.0;237.0
2020-05-11;ARS Norte;56853.0;43210.0;13643.0;17321.0
2020-05-12;ARS Algarve;4163.0;2552.0;1611.0;1128.0
2020-05-13;ARS Alentejo;6428.0;4438.0;1990.0;2146.0
2020-05-14;ARS Lisboa e Vale do Tejo;30199.0;17272.0;12927.0;7406.0
2020-05-16;ARS Lisboa e Vale do Tejo;1748.0;1516.0;232.0;342.0
2020-05-17;ARS Alentejo;556.0;468.0;88.0;149.0
2020-05-18;ARS Norte;57514.0;41953.0;15561.0;16862.0
2020-05-19;ARS Norte;48898.0;34827.0;14071.0;14206.0
2020-05-21;ARS Alentejo;5152.0;3364.0;1788.0;1620.0
2020-05-22;ARS Alentejo;4843.0;3260.0;1583.0;1531.0
2020-05-22;ARS Algarve;3542.0;2254.0;1288.0;1022.0
2020-05-23;ARS Algarve;315.0;246.0;69.0;61.0
2020-05-24;ARS Lisboa e Vale do Tejo;1298.0;1109.0;189.0;214.0
2020-05-24;ARS Alentejo;612.0;555.0;57.0;181.0
2020-05-25;ARS Alentejo;6753.0;4533.0;2220.0;2167.0
2020-05-29;ARS Centro;17657.0;12013.0;5644.0;5371.0
2020-05-29;ARS Algarve;3564.0;2212.0;1352.0;907.0
2020-05-31;ARS Centro;789.0;786.0;3.0;256.0
2020-05-31;ARS Algarve;276.0;234.0;42.0;45.0
2020-06-03;ARS Centro;21897.0;14635.0;7262.0;6937.0
2020-06-04;ARS Lisboa e Vale do Tejo;34101.0;18450.0;15651.0;7889.0
2020-06-05;ARS Lisboa e Vale do Tejo;31586.0;17429.0;14157.0;7044.0
2020-06-05;ARS Alentejo;5483.0;3466.0;2017.0;1659.0
2020-06-06;ARS Norte;1624.0;1541.0;83.0;413.0
2020-06-07;ARS Alentejo;617.0;583.0;34.0;215.0
2020-06-08;ARS Norte;57012.0;40463.0;16549.0;16659.0
2020-06-08;ARS Centro;22726.0;16048.0;6678.0;7365.0
2020-06-08;ARS Lisboa e Vale do Tejo;37549.0;21497.0;16052.0;9029.0
2020-06-08;ARS Alentejo;7254.0;4710.0;2544.0;2261.0
2020-06-09;ARS Centro;20686.0;14040.0;6646.0;6812.0
2020-06-09;ARS Alentejo;6681.0;4131.0;2550.0;2094.0
2020-06-10;ARS Algarve;286.0;265.0;21.0;58.0
2020-06-13;ARS Norte;1571.0;1540.0;31.0;394.0
2020-06-15;ARS Centro;28774.0;20342.0;8432.0;9526.0
2020-06-15;ARS Lisboa e Vale do Tejo;45135.0;25834.0;19301.0;11109.0
2020-06-17;ARS Lisboa e Vale do Tejo;37504.0;20760.0;16744.0;8813.0
2020-06-17;ARS Algarve;4635.0;2912.0;1723.0;1302.0
